first,last,pos,value,id,W,SV,SO,-ERA,-WHIP,QS(=1),H,BB,IPOuts,HBP,IBB,L,G,GS,CG,SHO,ER,HR,WP,BK,BFP,GF,R,age,years played,weight,height
Joe,Ross,P,4.65762487505,rossjo01,5,0,69,-3.64,-0.3695652173913043,1,64.0,21.0,230.0,2.0,0.0,5.0,16.0,13.0,0.0,0.0,31.0,7.0,1.0,0.0,314.0,1.0,33.0,22,0,205,76
Tyson,Ross,P,13.8231802664,rossty01,10,0,212,-3.26,-0.43537414965986393,1,172.0,84.0,588.0,8.0,3.0,12.0,33.0,33.0,1.0,0.0,71.0,9.0,14.0,0.0,823.0,0.0,78.0,28,5,230,77
Chris,Rusin,P,5.80814417362,rusinch01,6,0,86,-5.33,-0.5341772151898734,1,170.0,41.0,395.0,3.0,5.0,10.0,24.0,22.0,2.0,1.0,78.0,19.0,2.0,2.0,594.0,0.0,88.0,29,3,195,74
James,Russell,P,2.65686366131,russeja02,0,1,20,-5.29,-0.5,1,42.0,9.0,102.0,0.0,2.0,2.0,49.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,148.0,8.0,24.0,29,5,205,76
Marc,Rzepczynski,P,1.21104859611,rzepcma01,0,0,17,-7.36,-0.4772727272727273,1,17.0,4.0,44.0,2.0,1.0,1.0,27.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,64.0,1.0,14.0,30,6,220,74
Casey,Sadler,P,0.446149983472,sadleca02,1,0,5,-3.6,-0.3333333333333333,1,4.0,1.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,19.0,0.0,2.0,25,1,225,76
Keyvius,Sampson,P,2.86451513476,sampske01,2,0,42,-6.54,-0.5923566878980892,1,67.0,26.0,157.0,0.0,0.0,6.0,13.0,12.0,0.0,0.0,38.0,7.0,4.0,0.0,251.0,0.0,43.0,24,0,225,74
Sergio,Santos,P,1.03120867914,santose01,0,0,15,-4.73,-0.5,1,13.0,7.0,40.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,61.0,6.0,7.0,32,5,215,76
Rob,Scahill,P,1.66467999687,scahiro01,2,0,24,-2.64,-0.532608695652174,1,33.0,16.0,92.0,1.0,5.0,4.0,28.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,142.0,13.0,15.0,28,3,220,74
Max,Scherzer,P,18.0238534737,scherma01,14,0,276,-2.79,-0.30612244897959184,1,176.0,34.0,686.0,5.0,2.0,12.0,33.0,33.0,4.0,3.0,71.0,27.0,10.0,1.0,899.0,0.0,74.0,31,7,215,75
Brian,Schlitter,P,0.463717373633,schlibr01,1,0,4,-7.36,-0.6363636363636364,1,12.0,2.0,22.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,35.0,3.0,6.0,30,5,240,77
A. J.,Schugel,P,0.416241649735,schugaj01,0,0,5,-5.0,-0.8148148148148148,1,17.0,5.0,27.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,51.0,2.0,13.0,26,0,205,72
James,Shields,P,14.2639013946,shielja02,13,0,216,-3.91,-0.44481054365733114,1,189.0,81.0,607.0,9.0,5.0,7.0,33.0,33.0,0.0,0.0,88.0,33.0,7.0,1.0,860.0,0.0,93.0,34,9,215,75
Kevin,Siegrist,P,13.8697594847,siegrke01,7,6,90,-2.17,-0.38839285714285715,1,53.0,34.0,224.0,3.0,2.0,1.0,81.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,312.0,13.0,20.0,26,2,215,77
Josh,Smith,P,2.00798534133,smithjo07,0,0,30,-6.89,-0.6428571428571429,1,42.0,21.0,98.0,5.0,3.0,4.0,9.0,7.0,0.0,0.0,25.0,5.0,0.0,0.0,161.0,0.0,27.0,28,0,220,74
Will,Smith,P,6.12234417047,smithwi04,7,0,91,-2.7,-0.4,1,52.0,24.0,190.0,1.0,1.0,2.0,76.0,0.0,0.0,0.0,19.0,5.0,5.0,0.0,264.0,11.0,23.0,26,3,260,77
Miguel,Socolovich,P,1.95263828559,socolmi01,4,0,27,-1.82,-0.39325842696629215,1,25.0,10.0,89.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,125.0,11.0,7.0,29,3,195,73
Sammy,Solis,P,1.18631311516,solissa01,1,0,17,-3.38,-0.453125,1,25.0,4.0,64.0,1.0,2.0,1.0,18.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,94.0,6.0,11.0,27,0,230,77
Joakim,Soria,P,3.08436605542,soriajo01,0,1,28,-2.03,-0.3875,1,23.0,8.0,80.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,107.0,5.0,7.0,31,8,200,75
Rafael,Soriano,P,0.501885818891,soriara01,2,0,4,-6.35,-0.5294117647058824,1,8.0,1.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,25.0,3.0,4.0,36,13,230,76
Craig,Stammen,P,0.186205670445,stammcr01,0,0,3,-0.0,-0.4166666666666667,1,2.0,3.0,12.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,31,6,230,76
Tim,Stauffer,P,0.664715853189,staufti01,0,0,8,-7.94,-0.5882352941176471,1,8.0,2.0,17.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,27.0,2.0,5.0,33,10,220,73
Matt,Stites,P,0.636311314115,stitema01,0,0,6,-12.46,-0.7307692307692307,1,14.0,5.0,26.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,44.0,6.0,14.0,25,1,195,71
Drew,Storen,P,42.1506659874,storedr01,2,29,67,-3.44,-0.3696969696969697,1,45.0,16.0,165.0,5.0,2.0,2.0,58.0,0.0,0.0,0.0,21.0,4.0,2.0,0.0,228.0,35.0,23.0,28,5,195,73
Stephen,Strasburg,P,10.3490684987,strasst01,11,0,155,-3.46,-0.36910994764397903,1,115.0,26.0,382.0,3.0,0.0,7.0,23.0,23.0,0.0,0.0,49.0,14.0,4.0,0.0,523.0,0.0,56.0,27,5,230,76
Hunter,Strickland,P,3.33399833329,strichu01,3,0,50,-2.45,-0.2857142857142857,1,34.0,10.0,154.0,2.0,1.0,3.0,55.0,0.0,0.0,0.0,14.0,4.0,1.0,0.0,191.0,11.0,14.0,27,1,220,76
Pedro,Strop,P,9.11866084949,stroppe01,2,3,81,-2.91,-0.3333333333333333,1,39.0,29.0,204.0,4.0,6.0,6.0,76.0,0.0,0.0,0.0,22.0,5.0,6.0,0.0,270.0,12.0,24.0,30,6,220,73
Eric,Stults,P,2.10758695021,stulter01,1,0,31,-5.85,-0.42657342657342656,1,48.0,13.0,143.0,0.0,1.0,5.0,9.0,8.0,0.0,0.0,31.0,10.0,1.0,0.0,196.0,1.0,31.0,36,9,220,74
Eric,Surkamp,P,0.477015777086,surkaer01,0,0,4,-10.8,-0.5,1,4.0,1.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,4.0,28,4,220,77
Ichiro,Suzuki,OF,0.190617958188,suzukic01,0,0,0,-9.0,-0.6666666666666666,1,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,42,14,170,71
Noah,Syndergaard,P,10.9080430413,syndeno01,9,0,166,-3.24,-0.3488888888888889,1,126.0,31.0,450.0,3.0,2.0,7.0,24.0,24.0,0.0,0.0,54.0,19.0,6.0,0.0,603.0,0.0,60.0,23,0,240,78
Julio,Teheran,P,11.3544496762,teherju01,11,0,171,-4.04,-0.43521594684385384,1,189.0,73.0,602.0,9.0,3.0,8.0,33.0,33.0,0.0,0.0,90.0,27.0,2.0,0.0,843.0,0.0,99.0,24,4,200,74
Dale,Thayer,P,1.75682383153,thayeda01,2,0,25,-4.06,-0.46017699115044247,1,37.0,15.0,113.0,0.0,4.0,2.0,38.0,0.0,0.0,0.0,17.0,5.0,2.0,0.0,158.0,5.0,17.0,35,6,210,72
Ian,Thomas,P,0.381930417261,thomaia01,0,0,5,-3.38,-0.5625,1,4.0,5.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,25.0,1.0,3.0,28,1,215,76
Ian,Thomas,P,1.26151313132,thomaia01,1,0,18,-4.0,-0.4074074074074074,1,16.0,6.0,54.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,73.0,3.0,8.0,28,1,215,76
Matt,Thornton,P,1.59286874442,thornma01,2,0,23,-2.18,-0.3548387096774194,1,33.0,11.0,124.0,1.0,3.0,1.0,60.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,171.0,12.0,12.0,39,11,235,78
Tyler,Thornburg,P,2.18806069911,thornty01,0,0,34,-3.67,-0.4174757281553398,1,31.0,12.0,103.0,3.0,1.0,2.0,24.0,0.0,0.0,0.0,14.0,7.0,3.0,1.0,151.0,9.0,22.0,27,3,190,71
Alex,Torres,P,3.54256729903,torreal01,0,1,35,-3.15,-0.5048543689320388,1,26.0,26.0,103.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0,12.0,6.0,3.0,0.0,154.0,11.0,16.0,28,4,185,70
Carlos,Torres,P,3.37621214599,torreca01,5,0,48,-4.68,-0.45664739884393063,1,61.0,18.0,173.0,0.0,6.0,6.0,59.0,0.0,0.0,0.0,30.0,5.0,5.0,0.0,243.0,19.0,32.0,33,6,180,73
Blake,Treinen,P,4.23533014951,treinbl01,2,0,65,-3.86,-0.4630541871921182,1,62.0,32.0,203.0,2.0,6.0,5.0,60.0,0.0,0.0,0.0,29.0,4.0,4.0,0.0,280.0,17.0,32.0,27,1,230,77
Chin-hui,Tsao,P,0.711979779355,tsaoch01,1,0,7,-10.29,-0.8571428571428571,1,15.0,3.0,21.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,37.0,0.0,9.0,34,12,170,74
Sam,Tuivailala,P,1.30639303982,tuivasa01,0,0,20,-3.07,-0.4772727272727273,1,13.0,8.0,44.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,65.0,5.0,5.0,23,1,195,75
Jose,Urena,P,1.90867341589,urenajo01,1,0,28,-5.25,-0.5297297297297298,1,73.0,25.0,185.0,3.0,2.0,5.0,20.0,9.0,0.0,0.0,36.0,5.0,2.0,1.0,274.0,4.0,37.0,24,0,175,75
Donnie,Veal,P,0.494159571784,vealdo01,0,0,3,-14.54,-0.7692307692307693,1,8.0,2.0,13.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,24.0,2.0,7.0,31,6,235,76
Logan,Verrett,P,3.66165429919,verrelo01,1,1,36,-3.03,-0.29310344827586204,1,23.0,11.0,116.0,2.0,3.0,1.0,14.0,4.0,0.0,0.0,13.0,5.0,0.0,0.0,148.0,3.0,13.0,25,0,190,74
Carlos,Villanueva,P,6.32139407032,villaca01,4,2,55,-2.95,-0.3879781420765027,1,50.0,21.0,183.0,2.0,2.0,3.0,35.0,0.0,0.0,0.0,20.0,6.0,1.0,0.0,250.0,20.0,21.0,32,9,215,74
Pedro,Villarreal,P,1.93198298787,villape01,1,0,29,-3.42,-0.46,1,57.0,12.0,150.0,3.0,2.0,3.0,29.0,0.0,0.0,0.0,19.0,6.0,0.0,1.0,214.0,10.0,24.0,28,3,235,73
Nick,Vincent,P,1.41528071679,vinceni01,0,0,22,-2.35,-0.5072463768115942,1,25.0,10.0,69.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,8.0,8.0,29,3,180,72
Arodys,Vizcaino,P,14.2401680138,vizcaar01,3,9,37,-1.6,-0.39603960396039606,1,27.0,13.0,101.0,0.0,2.0,1.0,36.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,139.0,25.0,7.0,25,4,190,72
Ryan,Vogelsong,P,7.33835382164,vogelry01,9,0,108,-4.67,-0.4888888888888889,1,140.0,58.0,405.0,3.0,2.0,11.0,33.0,22.0,0.0,0.0,70.0,17.0,1.0,0.0,598.0,6.0,76.0,38,15,215,76
Chris,Volstad,P,0.0,volstch01,0,0,0,-0.0,-0.3333333333333333,1,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,29,7,230,80
Michael,Wacha,P,10.5805970999,wachami01,17,0,153,-3.38,-0.40441176470588236,1,162.0,58.0,544.0,6.0,4.0,7.0,30.0,30.0,0.0,0.0,68.0,19.0,4.0,1.0,762.0,0.0,74.0,24,2,210,78
Tsuyoshi,Wada,P,2.06035605613,wadats01,1,0,31,-3.62,-0.422680412371134,1,30.0,11.0,97.0,1.0,1.0,1.0,8.0,7.0,0.0,0.0,13.0,5.0,1.0,0.0,136.0,0.0,14.0,34,1,180,71
Tyler,Wagner,P,0.463684341551,wagnety01,0,0,5,-7.24,-0.7073170731707317,1,22.0,7.0,41.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,11.0,1.0,1.0,0.0,67.0,0.0,11.0,24,0,195,75
Adam,Wainwright,P,1.39459060329,wainwad01,2,0,20,-1.61,-0.34523809523809523,1,25.0,4.0,84.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,111.0,2.0,7.0,34,10,235,79
Jordan,Walden,P,2.06670060954,waldejo01,0,1,12,-0.87,-0.3548387096774194,1,7.0,4.0,31.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,42.0,2.0,1.0,28,5,250,77
Tony,Watson,P,5.43039547884,watsoto01,4,1,62,-1.91,-0.3185840707964602,1,55.0,17.0,226.0,4.0,1.0,1.0,77.0,0.0,0.0,0.0,16.0,3.0,1.0,0.0,293.0,4.0,17.0,30,4,225,76
Ryan,Weber,P,1.28011829959,weberry01,0,0,19,-4.76,-0.36470588235294116,1,25.0,6.0,85.0,2.0,0.0,3.0,5.0,5.0,0.0,0.0,15.0,3.0,0.0,0.0,109.0,0.0,15.0,25,0,180,72
Allen,Webster,P,1.23777996387,webstal01,1,0,17,-5.81,-0.5591397849462365,1,32.0,20.0,93.0,2.0,1.0,1.0,9.0,5.0,0.0,0.0,20.0,10.0,1.0,0.0,142.0,1.0,28.0,25,2,190,74
Matt,West,P,0.12413711363,westma03,0,0,2,-0.0,-0.3333333333333333,1,2.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,27,1,200,73
Joe,Wieland,P,0.424278141987,wielajo01,0,0,4,-8.31,-0.5769230769230769,1,10.0,5.0,26.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,40.0,0.0,8.0,25,3,205,74
Jerome,Williams,P,6.2576074781,willije02,4,1,74,-5.8,-0.5371900826446281,1,161.0,34.0,363.0,5.0,3.0,12.0,33.0,21.0,0.0,0.0,78.0,22.0,4.0,0.0,553.0,3.0,83.0,34,12,260,75
Daniel,Winkler,P,0.352878663456,winklda01,0,0,2,-10.8,-0.6,1,2.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,2.0,25,0,200,75
Matt,Wisler,P,5.0451729511,wislema01,8,0,72,-4.71,-0.48623853211009177,1,119.0,40.0,327.0,4.0,4.0,8.0,20.0,19.0,0.0,0.0,57.0,16.0,2.0,3.0,478.0,0.0,59.0,23,0,195,75
Alex,Wood,P,6.07806662309,woodal02,7,0,90,-3.54,-0.4692737430167598,1,132.0,36.0,358.0,2.0,2.0,6.0,20.0,20.0,0.0,0.0,47.0,8.0,5.0,0.0,509.0,0.0,50.0,24,2,215,76
Alex,Wood,P,3.43129137767,woodal02,5,0,49,-4.35,-0.4218009478672986,1,66.0,23.0,211.0,2.0,2.0,6.0,12.0,12.0,0.0,0.0,34.0,7.0,1.0,1.0,292.0,0.0,36.0,24,2,215,76
Travis,Wood,P,12.9170262142,woodtr01,5,4,118,-3.84,-0.4139072847682119,1,86.0,39.0,302.0,1.0,5.0,4.0,54.0,9.0,0.0,0.0,43.0,11.0,2.0,0.0,419.0,12.0,48.0,28,5,175,71
Rob,Wooten,P,0.626568618474,wootero01,0,0,6,-12.0,-0.6111111111111112,1,5.0,6.0,18.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,30.0,0.0,8.0,30,2,200,73
Vance,Worley,P,3.36474203641,worleva01,4,0,49,-4.02,-0.4744186046511628,1,81.0,21.0,215.0,2.0,3.0,6.0,23.0,8.0,0.0,0.0,32.0,6.0,3.0,0.0,310.0,6.0,36.0,28,5,250,74
Brad,Ziegler,P,41.3771963797,zieglbr01,0,30,36,-1.85,-0.31862745098039214,1,48.0,17.0,204.0,1.0,3.0,3.0,66.0,0.0,0.0,0.0,14.0,3.0,2.0,0.0,263.0,46.0,17.0,36,7,220,76
Jordan,Zimmermann,P,11.0310414969,zimmejo02,13,0,164,-3.66,-0.40165289256198344,1,204.0,39.0,605.0,8.0,3.0,10.0,33.0,33.0,0.0,0.0,82.0,24.0,2.0,1.0,831.0,0.0,89.0,29,6,225,74
