first,last,pos,value,id,W,SV,SO,-ERA,-WHIP,QS(=1),H,BB,IPOuts,HBP,IBB,L,G,GS,CG,SHO,ER,HR,WP,BK,BFP,GF,R,age,years played,weight,height
Neil,Ramirez,P,-16.0817205132,ramirne01,1,0,15,-3.21,-0.42857142857142855,1,12.0,6.0,42.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,60.0,4.0,5.0,26,1,190,76
A. J.,Ramos,P,12.5263719667,ramosaj01,2,32,87,-2.3,-0.33649289099526064,1,45.0,26.0,211.0,3.0,0.0,4.0,71.0,0.0,0.0,0.0,18.0,6.0,2.0,0.0,277.0,51.0,18.0,29,3,205,70
Josh,Ravin,P,-16.5875067566,ravinjo01,2,0,12,-6.75,-0.6071428571428571,1,13.0,4.0,28.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,47.0,4.0,7.0,27,0,230,76
Robbie,Ray,P,13.6864427236,rayro02,5,0,119,-3.52,-0.44386422976501305,1,121.0,49.0,383.0,8.0,3.0,12.0,23.0,23.0,0.0,0.0,50.0,9.0,2.0,0.0,545.0,0.0,56.0,24,1,195,74
Colin,Rea,P,-12.8381320583,reaco01,2,0,26,-4.26,-0.42105263157894735,1,29.0,11.0,95.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,15.0,2.0,0.0,0.0,133.0,0.0,16.0,25,0,220,77
Chris,Rearick,P,-18.2732301453,rearich01,0,0,4,-12.0,-0.8888888888888888,1,6.0,2.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,1.0,4.0,28,0,200,75
Addison,Reed,P,-9.79265063356,reedad01,2,3,34,-4.2,-0.5,1,47.0,14.0,122.0,0.0,5.0,2.0,38.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,181.0,11.0,19.0,27,4,230,76
Addison,Reed,P,-15.47375471,reedad01,1,1,17,-1.17,-0.34782608695652173,1,11.0,5.0,46.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,60.0,3.0,2.0,27,4,230,76
Chris,Reed,P,-19.9356056265,reedch01,0,0,1,-4.5,-0.5833333333333334,1,6.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,1.0,2.0,25,0,225,75
Matt,Reynolds,P,-15.0477564868,reynoma02,0,0,18,-4.61,-0.5121951219512195,1,14.0,7.0,41.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,62.0,3.0,7.0,31,5,240,77
Clayton,Richard,P,-14.0790056545,richacl01,4,0,22,-3.83,-0.4251968503937008,1,47.0,7.0,127.0,1.0,1.0,2.0,23.0,3.0,0.0,0.0,18.0,3.0,4.0,0.0,181.0,0.0,18.0,32,7,245,77
Andre,Rienzo,P,-15.7649717248,rienzan01,0,0,15,-5.95,-0.5084745762711864,1,17.0,13.0,59.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,13.0,2.0,3.0,0.0,89.0,5.0,14.0,27,2,190,75
Felipe,Rivero,P,-7.61436970942,riverfe01,2,2,43,-2.79,-0.31724137931034485,1,35.0,11.0,145.0,1.0,2.0,1.0,49.0,0.0,0.0,0.0,15.0,2.0,2.0,1.0,189.0,17.0,15.0,24,0,200,74
Donn,Roach,P,-19.2620185753,roachdo01,0,0,1,-10.8,-0.9,1,8.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,4.0,26,1,195,72
Tanner,Roark,P,0.0,roarkta01,4,1,70,-4.38,-0.43543543543543545,1,119.0,26.0,333.0,5.0,3.0,7.0,40.0,12.0,0.0,0.0,54.0,17.0,0.0,0.0,467.0,8.0,55.0,29,2,235,74
Kenny,Roberts,P,-18.6503658128,roberke02,0,0,5,-5.79,-0.5357142857142857,1,13.0,2.0,28.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,43.0,3.0,6.0,27,0,200,73
Kenny,Roberts,P,-19.3307162592,roberke02,1,0,1,-10.38,-0.7692307692307693,1,9.0,1.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,1.0,5.0,27,0,200,73
Clint,Robinson,OF,-20.4167392345,robincl01,0,0,1,-0.0,-0.3333333333333333,1,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,30,3,245,77
Hansel,Robles,P,-2.90979287767,robleha01,4,0,61,-3.67,-0.3395061728395062,1,37.0,18.0,162.0,2.0,1.0,3.0,57.0,0.0,0.0,0.0,22.0,8.0,2.0,1.0,217.0,7.0,27.0,25,0,185,71
Fernando,Rodney,P,-16.3685320994,rodnefe01,2,0,15,-0.75,-0.3333333333333333,1,8.0,4.0,36.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,4.0,4.0,38,13,220,71
Francisco,Rodriguez,P,6.88435708142,rodrifr03,1,38,62,-2.21,-0.28654970760233917,1,38.0,11.0,171.0,0.0,1.0,3.0,60.0,0.0,0.0,0.0,14.0,6.0,3.0,0.0,216.0,55.0,15.0,33,13,195,72
Paco,Rodriguez,P,-18.1298807612,rodrist02,0,0,8,-2.61,-0.41935483870967744,1,10.0,3.0,31.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,42.0,4.0,3.0,24,3,220,75
Sergio,Romo,P,0.484732504374,romose01,0,2,71,-2.98,-0.3546511627906977,1,51.0,10.0,172.0,1.0,2.0,5.0,70.0,0.0,0.0,0.0,19.0,3.0,4.0,0.0,230.0,14.0,20.0,32,7,185,71
Hector,Rondon,P,6.69608436747,rondohe01,6,30,69,-1.67,-0.3333333333333333,1,55.0,15.0,210.0,3.0,2.0,4.0,72.0,0.0,0.0,0.0,13.0,4.0,5.0,1.0,281.0,47.0,19.0,27,2,180,75
Jorge,Rondon,P,-10.7940670744,rondojo01,0,0,1,-90.0,-3.6666666666666665,1,8.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,1.0,11.0,27,1,215,73
Trevor,Rosenthal,P,15.3964299236,rosentr01,2,48,83,-2.1,-0.4223300970873786,1,62.0,25.0,206.0,1.0,3.0,4.0,68.0,0.0,0.0,0.0,16.0,3.0,7.0,0.0,287.0,57.0,16.0,25,3,220,74
Seth,Rosin,P,-18.297899906,rosinse01,0,0,0,-22.5,-1.3333333333333333,1,7.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,14.0,1.0,5.0,27,1,265,78
Zac,Rosscup,P,-11.9637465084,rosscza01,2,0,29,-4.39,-0.4875,1,26.0,13.0,80.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,13.0,5.0,1.0,0.0,118.0,6.0,13.0,27,2,220,74
David,Ross,C,-20.703567946,rossda01,0,0,0,-0.0,-0.0,1,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,38,13,230,74
Joe,Ross,P,-0.642162623279,rossjo01,5,0,69,-3.64,-0.3695652173913043,1,64.0,21.0,230.0,2.0,0.0,5.0,16.0,13.0,0.0,0.0,31.0,7.0,1.0,0.0,314.0,1.0,33.0,22,0,205,76
Tyson,Ross,P,40.2147546627,rossty01,10,0,212,-3.26,-0.43537414965986393,1,172.0,84.0,588.0,8.0,3.0,12.0,33.0,33.0,1.0,0.0,71.0,9.0,14.0,0.0,823.0,0.0,78.0,28,5,230,77
Chris,Rusin,P,4.3908259917,rusinch01,6,0,86,-5.33,-0.5341772151898734,1,170.0,41.0,395.0,3.0,5.0,10.0,24.0,22.0,2.0,1.0,78.0,19.0,2.0,2.0,594.0,0.0,88.0,29,3,195,74
James,Russell,P,-14.1489721472,russeja02,0,1,20,-5.29,-0.5,1,42.0,9.0,102.0,0.0,2.0,2.0,49.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,148.0,8.0,24.0,29,5,205,76
Marc,Rzepczynski,P,-15.0405591045,rzepcma01,0,0,17,-7.36,-0.4772727272727273,1,17.0,4.0,44.0,2.0,1.0,1.0,27.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,64.0,1.0,14.0,30,6,220,74
Casey,Sadler,P,-18.9083093825,sadleca02,1,0,5,-3.6,-0.3333333333333333,1,4.0,1.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,19.0,0.0,2.0,25,1,225,76
Keyvius,Sampson,P,-8.00509831247,sampske01,2,0,42,-6.54,-0.5923566878980892,1,67.0,26.0,157.0,0.0,0.0,6.0,13.0,12.0,0.0,0.0,38.0,7.0,4.0,0.0,251.0,0.0,43.0,24,0,225,74
Sergio,Santos,P,-15.8954123918,santose01,0,0,15,-4.73,-0.5,1,13.0,7.0,40.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,61.0,6.0,7.0,32,5,215,76
Rob,Scahill,P,-13.5849975802,scahiro01,2,0,24,-2.64,-0.532608695652174,1,33.0,16.0,92.0,1.0,5.0,4.0,28.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,142.0,13.0,15.0,28,3,220,74
Max,Scherzer,P,58.4263729463,scherma01,14,0,276,-2.79,-0.30612244897959184,1,176.0,34.0,686.0,5.0,2.0,12.0,33.0,33.0,4.0,3.0,71.0,27.0,10.0,1.0,899.0,0.0,74.0,31,7,215,75
Brian,Schlitter,P,-18.7931242348,schlibr01,1,0,4,-7.36,-0.6363636363636364,1,12.0,2.0,22.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,35.0,3.0,6.0,30,5,240,77
A. J.,Schugel,P,-18.7348314906,schugaj01,0,0,5,-5.0,-0.8148148148148148,1,17.0,5.0,27.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,51.0,2.0,13.0,26,0,205,72
James,Shields,P,41.3601909442,shielja02,13,0,216,-3.91,-0.44481054365733114,1,189.0,81.0,607.0,9.0,5.0,7.0,33.0,33.0,0.0,0.0,88.0,33.0,7.0,1.0,860.0,0.0,93.0,34,9,215,75
Kevin,Siegrist,P,6.69101994054,siegrke01,7,6,90,-2.17,-0.38839285714285715,1,53.0,34.0,224.0,3.0,2.0,1.0,81.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,312.0,13.0,20.0,26,2,215,77
Josh,Smith,P,-11.3620375871,smithjo07,0,0,30,-6.89,-0.6428571428571429,1,42.0,21.0,98.0,5.0,3.0,4.0,9.0,7.0,0.0,0.0,25.0,5.0,0.0,0.0,161.0,0.0,27.0,28,0,220,74
Will,Smith,P,5.51998180465,smithwi04,7,0,91,-2.7,-0.4,1,52.0,24.0,190.0,1.0,1.0,2.0,76.0,0.0,0.0,0.0,19.0,5.0,5.0,0.0,264.0,11.0,23.0,26,3,260,77
Miguel,Socolovich,P,-12.8597684418,socolmi01,4,0,27,-1.82,-0.39325842696629215,1,25.0,10.0,89.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,125.0,11.0,7.0,29,3,195,73
Sammy,Solis,P,-15.4898869316,solissa01,1,0,17,-3.38,-0.453125,1,25.0,4.0,64.0,1.0,2.0,1.0,18.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,94.0,6.0,11.0,27,0,230,77
Joakim,Soria,P,-12.2028970243,soriajo01,0,1,28,-2.03,-0.3875,1,23.0,8.0,80.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,107.0,5.0,7.0,31,8,200,75
Rafael,Soriano,P,-18.9249038806,soriara01,2,0,4,-6.35,-0.5294117647058824,1,8.0,1.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,25.0,3.0,4.0,36,13,230,76
Craig,Stammen,P,-19.8430818115,stammcr01,0,0,3,-0.0,-0.4166666666666667,1,2.0,3.0,12.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,31,6,230,76
Tim,Stauffer,P,-17.5600047321,staufti01,0,0,8,-7.94,-0.5882352941176471,1,8.0,2.0,17.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,27.0,2.0,5.0,33,10,220,73
Matt,Stites,P,-17.6503901756,stitema01,0,0,6,-12.46,-0.7307692307692307,1,14.0,5.0,26.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,44.0,6.0,14.0,25,1,195,71
Drew,Storen,P,6.15441806959,storedr01,2,29,67,-3.44,-0.3696969696969697,1,45.0,16.0,165.0,5.0,2.0,2.0,58.0,0.0,0.0,0.0,21.0,4.0,2.0,0.0,228.0,35.0,23.0,28,5,195,73
Stephen,Strasburg,P,23.8631099411,strasst01,11,0,155,-3.46,-0.36910994764397903,1,115.0,26.0,382.0,3.0,0.0,7.0,23.0,23.0,0.0,0.0,49.0,14.0,4.0,0.0,523.0,0.0,56.0,27,5,230,76
Hunter,Strickland,P,-6.17155749108,strichu01,3,0,50,-2.45,-0.2857142857142857,1,34.0,10.0,154.0,2.0,1.0,3.0,55.0,0.0,0.0,0.0,14.0,4.0,1.0,0.0,191.0,11.0,14.0,27,1,220,76
Pedro,Strop,P,3.55037384062,stroppe01,2,3,81,-2.91,-0.3333333333333333,1,39.0,29.0,204.0,4.0,6.0,6.0,76.0,0.0,0.0,0.0,22.0,5.0,6.0,0.0,270.0,12.0,24.0,30,6,220,73
Eric,Stults,P,-11.2101960787,stulter01,1,0,31,-5.85,-0.42657342657342656,1,48.0,13.0,143.0,0.0,1.0,5.0,9.0,8.0,0.0,0.0,31.0,10.0,1.0,0.0,196.0,1.0,31.0,36,9,220,74
Eric,Surkamp,P,-18.4015324407,surkaer01,0,0,4,-10.8,-0.5,1,4.0,1.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,4.0,28,4,220,77
Ichiro,Suzuki,OF,-19.74130073,suzukic01,0,0,0,-9.0,-0.6666666666666666,1,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,42,14,170,71
Noah,Syndergaard,P,27.0422874413,syndeno01,9,0,166,-3.24,-0.3488888888888889,1,126.0,31.0,450.0,3.0,2.0,7.0,24.0,24.0,0.0,0.0,54.0,19.0,6.0,0.0,603.0,0.0,60.0,23,0,240,78
Julio,Teheran,P,28.5143821017,teherju01,11,0,171,-4.04,-0.43521594684385384,1,189.0,73.0,602.0,9.0,3.0,8.0,33.0,33.0,0.0,0.0,90.0,27.0,2.0,0.0,843.0,0.0,99.0,24,4,200,74
Dale,Thayer,P,-13.1463444857,thayeda01,2,0,25,-4.06,-0.46017699115044247,1,37.0,15.0,113.0,0.0,4.0,2.0,38.0,0.0,0.0,0.0,17.0,5.0,2.0,0.0,158.0,5.0,17.0,35,6,210,72
Ian,Thomas,P,-18.9080395895,thomaia01,0,0,5,-3.38,-0.5625,1,4.0,5.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,25.0,1.0,3.0,28,1,215,76
Ian,Thomas,P,-15.1367687008,thomaia01,1,0,18,-4.0,-0.4074074074074074,1,16.0,6.0,54.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,73.0,3.0,8.0,28,1,215,76
